Epoch [1/800], Train Loss: 0.157092, Val Loss: 0.132929
Epoch [67/800], Train Loss: 0.006387, Val Loss: 0.006203
Epoch [68/800], Train Loss: 0.006168, Val Loss: 0.006974
Epoch [69/800], Train Loss: 0.005852, Val Loss: 0.005698
Epoch [70/800], Train Loss: 0.005832, Val Loss: 0.006248
Epoch [71/800], Train Loss: 0.005870, Val Loss: 0.005946
Epoch [72/800], Train Loss: 0.005891, Val Loss: 0.005950
Epoch [73/800], Train Loss: 0.005795, Val Loss: 0.009651
Epoch [74/800], Train Loss: 0.005378, Val Loss: 0.005448
Epoch [75/800], Train Loss: 0.005475, Val Loss: 0.008009
Epoch [76/800], Train Loss: 0.005335, Val Loss: 0.005277
Epoch [77/800], Train Loss: 0.006293, Val Loss: 0.005094
Epoch [78/800], Train Loss: 0.005608, Val Loss: 0.010106
Epoch [79/800], Train Loss: 0.005342, Val Loss: 0.004693
Epoch [80/800], Train Loss: 0.005066, Val Loss: 0.005090
Epoch [81/800], Train Loss: 0.004924, Val Loss: 0.004881
Epoch [82/800], Train Loss: 0.004919, Val Loss: 0.004654
Epoch [83/800], Train Loss: 0.004719, Val Loss: 0.004713
Epoch [84/800], Train Loss: 0.005014, Val Loss: 0.005107
Epoch [85/800], Train Loss: 0.004670, Val Loss: 0.005444
Epoch [86/800], Train Loss: 0.004661, Val Loss: 0.004866
Epoch [87/800], Train Loss: 0.004695, Val Loss: 0.005300
Epoch [88/800], Train Loss: 0.004435, Val Loss: 0.004397
Epoch [89/800], Train Loss: 0.004380, Val Loss: 0.004091
Epoch [90/800], Train Loss: 0.004202, Val Loss: 0.004535
Epoch [91/800], Train Loss: 0.004349, Val Loss: 0.004315
Epoch [92/800], Train Loss: 0.004071, Val Loss: 0.004097
Epoch [93/800], Train Loss: 0.003967, Val Loss: 0.003926
Epoch [94/800], Train Loss: 0.004020, Val Loss: 0.003469
Epoch [95/800], Train Loss: 0.004003, Val Loss: 0.004758
Epoch [96/800], Train Loss: 0.004010, Val Loss: 0.003638
Epoch [97/800], Train Loss: 0.003657, Val Loss: 0.003385
Epoch [98/800], Train Loss: 0.003618, Val Loss: 0.003439
Epoch [99/800], Train Loss: 0.003695, Val Loss: 0.003797
Epoch [100/800], Train Loss: 0.003410, Val Loss: 0.003443
Epoch [101/800], Train Loss: 0.003611, Val Loss: 0.003764
Epoch [102/800], Train Loss: 0.003555, Val Loss: 0.003236
Epoch [103/800], Train Loss: 0.003724, Val Loss: 0.004953
Epoch [104/800], Train Loss: 0.003433, Val Loss: 0.003572
Epoch [105/800], Train Loss: 0.003653, Val Loss: 0.003438
Epoch [106/800], Train Loss: 0.003425, Val Loss: 0.003887
Epoch [107/800], Train Loss: 0.003715, Val Loss: 0.003301
Epoch [108/800], Train Loss: 0.003343, Val Loss: 0.003440
Epoch [109/800], Train Loss: 0.003475, Val Loss: 0.003233
Epoch [110/800], Train Loss: 0.003593, Val Loss: 0.003939
Epoch [111/800], Train Loss: 0.003338, Val Loss: 0.003881
Epoch [112/800], Train Loss: 0.003509, Val Loss: 0.003315
Epoch [113/800], Train Loss: 0.003059, Val Loss: 0.002990
Epoch [114/800], Train Loss: 0.003274, Val Loss: 0.003736
Epoch [115/800], Train Loss: 0.003369, Val Loss: 0.003192
Epoch [116/800], Train Loss: 0.003110, Val Loss: 0.003034
Epoch [117/800], Train Loss: 0.003077, Val Loss: 0.003302
Epoch [118/800], Train Loss: 0.002965, Val Loss: 0.002768
Epoch [119/800], Train Loss: 0.003040, Val Loss: 0.002849
Epoch [120/800], Train Loss: 0.002969, Val Loss: 0.002869
Epoch [121/800], Train Loss: 0.002942, Val Loss: 0.002800
Epoch [122/800], Train Loss: 0.002865, Val Loss: 0.002787
Epoch [123/800], Train Loss: 0.002870, Val Loss: 0.002781
Epoch [124/800], Train Loss: 0.003049, Val Loss: 0.002885
Epoch [125/800], Train Loss: 0.002839, Val Loss: 0.002878
Epoch [126/800], Train Loss: 0.003056, Val Loss: 0.002650
Epoch [127/800], Train Loss: 0.002897, Val Loss: 0.003372
Epoch [128/800], Train Loss: 0.003057, Val Loss: 0.009419
Epoch [129/800], Train Loss: 0.002929, Val Loss: 0.003348
Epoch [130/800], Train Loss: 0.003186, Val Loss: 0.002835
Epoch [131/800], Train Loss: 0.002876, Val Loss: 0.002691
Epoch [132/800], Train Loss: 0.002900, Val Loss: 0.003053
Epoch [133/800], Train Loss: 0.003013, Val Loss: 0.005030
Epoch [134/800], Train Loss: 0.003208, Val Loss: 0.002780
Epoch [135/800], Train Loss: 0.002893, Val Loss: 0.003025
Epoch [136/800], Train Loss: 0.003094, Val Loss: 0.002782
Epoch [137/800], Train Loss: 0.002943, Val Loss: 0.002533
Epoch [138/800], Train Loss: 0.002743, Val Loss: 0.002546
Epoch [139/800], Train Loss: 0.002615, Val Loss: 0.002488
Epoch [140/800], Train Loss: 0.002571, Val Loss: 0.002792
Epoch [141/800], Train Loss: 0.003019, Val Loss: 0.003846
Epoch [142/800], Train Loss: 0.002736, Val Loss: 0.003077
Epoch [143/800], Train Loss: 0.002714, Val Loss: 0.002848
Epoch [144/800], Train Loss: 0.002809, Val Loss: 0.003169
Epoch [145/800], Train Loss: 0.002700, Val Loss: 0.002503
Epoch [146/800], Train Loss: 0.002687, Val Loss: 0.002464
Epoch [147/800], Train Loss: 0.002725, Val Loss: 0.002695
Epoch [148/800], Train Loss: 0.002675, Val Loss: 0.002830
Epoch [149/800], Train Loss: 0.002386, Val Loss: 0.002513
Epoch [150/800], Train Loss: 0.002581, Val Loss: 0.002942
Epoch [151/800], Train Loss: 0.002794, Val Loss: 0.003662
Epoch [152/800], Train Loss: 0.002715, Val Loss: 0.002624
Epoch [153/800], Train Loss: 0.002368, Val Loss: 0.002705
Epoch [154/800], Train Loss: 0.002629, Val Loss: 0.002505
Epoch [155/800], Train Loss: 0.002610, Val Loss: 0.002626
Epoch [156/800], Train Loss: 0.002402, Val Loss: 0.003213
Epoch [157/800], Train Loss: 0.002534, Val Loss: 0.003191
Epoch [158/800], Train Loss: 0.002452, Val Loss: 0.002894
Epoch [159/800], Train Loss: 0.002468, Val Loss: 0.008971
Epoch [160/800], Train Loss: 0.002264, Val Loss: 0.002410
Epoch [161/800], Train Loss: 0.002398, Val Loss: 0.002636
Epoch [162/800], Train Loss: 0.002592, Val Loss: 0.002641
Epoch [163/800], Train Loss: 0.002308, Val Loss: 0.002563
Epoch [164/800], Train Loss: 0.002525, Val Loss: 0.002510
Epoch [165/800], Train Loss: 0.002730, Val Loss: 0.002411
Epoch [166/800], Train Loss: 0.002624, Val Loss: 0.002596
Epoch [167/800], Train Loss: 0.002491, Val Loss: 0.002594
Epoch [168/800], Train Loss: 0.002457, Val Loss: 0.002284
Epoch [169/800], Train Loss: 0.002384, Val Loss: 0.002459
Epoch [170/800], Train Loss: 0.002411, Val Loss: 0.002351
Epoch [171/800], Train Loss: 0.002395, Val Loss: 0.002193
Epoch [172/800], Train Loss: 0.002448, Val Loss: 0.002225
Epoch [173/800], Train Loss: 0.002332, Val Loss: 0.002327
Epoch [174/800], Train Loss: 0.002590, Val Loss: 0.002779
Epoch [175/800], Train Loss: 0.002569, Val Loss: 0.002425
Epoch [176/800], Train Loss: 0.002577, Val Loss: 0.003135
Epoch [177/800], Train Loss: 0.002512, Val Loss: 0.002496
Epoch [178/800], Train Loss: 0.002276, Val Loss: 0.002369
Epoch [179/800], Train Loss: 0.002525, Val Loss: 0.002508
Epoch [180/800], Train Loss: 0.002386, Val Loss: 0.002608
Epoch [181/800], Train Loss: 0.002568, Val Loss: 0.002626
Epoch [182/800], Train Loss: 0.002295, Val Loss: 0.002347
Epoch [183/800], Train Loss: 0.002381, Val Loss: 0.002163
Epoch [184/800], Train Loss: 0.002138, Val Loss: 0.002035
Epoch [185/800], Train Loss: 0.002430, Val Loss: 0.002225
Epoch [186/800], Train Loss: 0.002361, Val Loss: 0.002892
Epoch [187/800], Train Loss: 0.002280, Val Loss: 0.002350
Epoch [188/800], Train Loss: 0.002137, Val Loss: 0.002205
Epoch [189/800], Train Loss: 0.002181, Val Loss: 0.002018
Epoch [190/800], Train Loss: 0.002133, Val Loss: 0.002159
Epoch [191/800], Train Loss: 0.002189, Val Loss: 0.002440
Epoch [192/800], Train Loss: 0.002134, Val Loss: 0.002131
Epoch [193/800], Train Loss: 0.002299, Val Loss: 0.002075
Epoch [194/800], Train Loss: 0.002376, Val Loss: 0.004083
Epoch [195/800], Train Loss: 0.002139, Val Loss: 0.002166
Epoch [196/800], Train Loss: 0.002088, Val Loss: 0.002084
Epoch [197/800], Train Loss: 0.002135, Val Loss: 0.002529
Epoch [198/800], Train Loss: 0.002077, Val Loss: 0.001947
Epoch [199/800], Train Loss: 0.002186, Val Loss: 0.001973
Epoch [200/800], Train Loss: 0.002261, Val Loss: 0.005844
Epoch [201/800], Train Loss: 0.002123, Val Loss: 0.002117
Epoch [202/800], Train Loss: 0.002142, Val Loss: 0.002271
Epoch [203/800], Train Loss: 0.002048, Val Loss: 0.002216
Epoch [204/800], Train Loss: 0.002040, Val Loss: 0.002145
Epoch [205/800], Train Loss: 0.001982, Val Loss: 0.002075
Epoch [206/800], Train Loss: 0.002082, Val Loss: 0.002630
Epoch [207/800], Train Loss: 0.002059, Val Loss: 0.002971
Epoch [208/800], Train Loss: 0.002135, Val Loss: 0.002377
Epoch [209/800], Train Loss: 0.002139, Val Loss: 0.002109
Epoch [210/800], Train Loss: 0.002167, Val Loss: 0.002227
Epoch [211/800], Train Loss: 0.002276, Val Loss: 0.002941
Epoch [212/800], Train Loss: 0.002100, Val Loss: 0.002029
Epoch [213/800], Train Loss: 0.002041, Val Loss: 0.001945
Epoch [214/800], Train Loss: 0.001997, Val Loss: 0.002031
Epoch [215/800], Train Loss: 0.002183, Val Loss: 0.003664
Epoch [216/800], Train Loss: 0.002175, Val Loss: 0.002031
Epoch [217/800], Train Loss: 0.002122, Val Loss: 0.002040
Epoch [218/800], Train Loss: 0.001985, Val Loss: 0.002452
Epoch [219/800], Train Loss: 0.002072, Val Loss: 0.002374
Epoch [220/800], Train Loss: 0.001931, Val Loss: 0.001900
Epoch [221/800], Train Loss: 0.001920, Val Loss: 0.001949
Epoch [222/800], Train Loss: 0.002132, Val Loss: 0.002063
Epoch [223/800], Train Loss: 0.002004, Val Loss: 0.001950
Epoch [224/800], Train Loss: 0.002094, Val Loss: 0.002328
Epoch [225/800], Train Loss: 0.002175, Val Loss: 0.002405
Epoch [226/800], Train Loss: 0.002325, Val Loss: 0.002240
Epoch [227/800], Train Loss: 0.002364, Val Loss: 0.001899
Epoch [228/800], Train Loss: 0.002086, Val Loss: 0.002157
Epoch [229/800], Train Loss: 0.001889, Val Loss: 0.002326
Epoch [230/800], Train Loss: 0.002228, Val Loss: 0.001767
Epoch [231/800], Train Loss: 0.002031, Val Loss: 0.002177
Epoch [232/800], Train Loss: 0.002008, Val Loss: 0.001775
Epoch [233/800], Train Loss: 0.002018, Val Loss: 0.002044
Epoch [234/800], Train Loss: 0.001833, Val Loss: 0.001857
Epoch [235/800], Train Loss: 0.001855, Val Loss: 0.001997
Epoch [236/800], Train Loss: 0.002027, Val Loss: 0.003045
Epoch [237/800], Train Loss: 0.001918, Val Loss: 0.002169
Epoch [238/800], Train Loss: 0.001789, Val Loss: 0.002172
Epoch [239/800], Train Loss: 0.001843, Val Loss: 0.002391
Epoch [240/800], Train Loss: 0.001993, Val Loss: 0.001774
Epoch [241/800], Train Loss: 0.001967, Val Loss: 0.001825
Epoch [242/800], Train Loss: 0.001942, Val Loss: 0.002832
Epoch [243/800], Train Loss: 0.002195, Val Loss: 0.002211
Epoch [244/800], Train Loss: 0.001883, Val Loss: 0.001834
Epoch [245/800], Train Loss: 0.001939, Val Loss: 0.001983
Epoch [246/800], Train Loss: 0.002154, Val Loss: 0.002389
Epoch [247/800], Train Loss: 0.002154, Val Loss: 0.002631
Epoch [248/800], Train Loss: 0.001968, Val Loss: 0.003395
Epoch [249/800], Train Loss: 0.002364, Val Loss: 0.002428
Epoch [250/800], Train Loss: 0.002104, Val Loss: 0.002568
Epoch [251/800], Train Loss: 0.001939, Val Loss: 0.001835
Epoch [252/800], Train Loss: 0.001820, Val Loss: 0.001834
Epoch [253/800], Train Loss: 0.001693, Val Loss: 0.001833
Epoch [254/800], Train Loss: 0.002019, Val Loss: 0.001705
Epoch [255/800], Train Loss: 0.001956, Val Loss: 0.003858
Epoch [256/800], Train Loss: 0.001830, Val Loss: 0.002278
Epoch [257/800], Train Loss: 0.001897, Val Loss: 0.001975
Epoch [258/800], Train Loss: 0.002014, Val Loss: 0.002741
Epoch [259/800], Train Loss: 0.002059, Val Loss: 0.001747
Epoch [260/800], Train Loss: 0.002136, Val Loss: 0.002004
Epoch [261/800], Train Loss: 0.001896, Val Loss: 0.001759
Epoch [262/800], Train Loss: 0.001927, Val Loss: 0.001908
Epoch [263/800], Train Loss: 0.001767, Val Loss: 0.001956
Epoch [264/800], Train Loss: 0.001855, Val Loss: 0.001927
Epoch [265/800], Train Loss: 0.001770, Val Loss: 0.001939
Epoch [266/800], Train Loss: 0.001867, Val Loss: 0.002004
Epoch [267/800], Train Loss: 0.002061, Val Loss: 0.001794
Epoch [268/800], Train Loss: 0.001724, Val Loss: 0.001795
Epoch [269/800], Train Loss: 0.001928, Val Loss: 0.002241
Epoch [270/800], Train Loss: 0.001917, Val Loss: 0.001925
Epoch [271/800], Train Loss: 0.001794, Val Loss: 0.002105
Epoch [272/800], Train Loss: 0.001950, Val Loss: 0.002876
Epoch [273/800], Train Loss: 0.001672, Val Loss: 0.001755
Epoch [274/800], Train Loss: 0.001735, Val Loss: 0.001958
Epoch [275/800], Train Loss: 0.001753, Val Loss: 0.002043
Epoch [276/800], Train Loss: 0.001847, Val Loss: 0.001743
Epoch [277/800], Train Loss: 0.001924, Val Loss: 0.001721
Epoch [278/800], Train Loss: 0.002012, Val Loss: 0.002007
Epoch [279/800], Train Loss: 0.001741, Val Loss: 0.001777
Epoch [280/800], Train Loss: 0.001797, Val Loss: 0.001894
Epoch [281/800], Train Loss: 0.001806, Val Loss: 0.001950
Epoch [282/800], Train Loss: 0.001740, Val Loss: 0.001645
Epoch [283/800], Train Loss: 0.001922, Val Loss: 0.001761
Epoch [284/800], Train Loss: 0.001999, Val Loss: 0.001686
Epoch [285/800], Train Loss: 0.001844, Val Loss: 0.001652
Epoch [286/800], Train Loss: 0.001927, Val Loss: 0.001756
Epoch [287/800], Train Loss: 0.001838, Val Loss: 0.002068
Epoch [288/800], Train Loss: 0.001863, Val Loss: 0.002065
Epoch [289/800], Train Loss: 0.001839, Val Loss: 0.002221
Epoch [290/800], Train Loss: 0.001933, Val Loss: 0.002037
Epoch [291/800], Train Loss: 0.001982, Val Loss: 0.001713
Epoch [292/800], Train Loss: 0.001805, Val Loss: 0.002207
Epoch [293/800], Train Loss: 0.001777, Val Loss: 0.001633
Epoch [294/800], Train Loss: 0.001684, Val Loss: 0.001939
Epoch [295/800], Train Loss: 0.001711, Val Loss: 0.001917
Epoch [296/800], Train Loss: 0.001909, Val Loss: 0.001779
Epoch [297/800], Train Loss: 0.001664, Val Loss: 0.001619
Epoch [298/800], Train Loss: 0.001784, Val Loss: 0.001589
Epoch [299/800], Train Loss: 0.001735, Val Loss: 0.002842
Epoch [300/800], Train Loss: 0.001786, Val Loss: 0.005928
Epoch [301/800], Train Loss: 0.001867, Val Loss: 0.001624
Epoch [302/800], Train Loss: 0.001783, Val Loss: 0.003805
Epoch [303/800], Train Loss: 0.001976, Val Loss: 0.003030
Epoch [304/800], Train Loss: 0.001820, Val Loss: 0.002010
Epoch [305/800], Train Loss: 0.001790, Val Loss: 0.002869
Epoch [306/800], Train Loss: 0.001809, Val Loss: 0.001856
Epoch [307/800], Train Loss: 0.001848, Val Loss: 0.001522
Epoch [308/800], Train Loss: 0.001724, Val Loss: 0.001772
Epoch [309/800], Train Loss: 0.001785, Val Loss: 0.004556
Epoch [310/800], Train Loss: 0.001928, Val Loss: 0.002351
Epoch [311/800], Train Loss: 0.001686, Val Loss: 0.002058
Epoch [312/800], Train Loss: 0.001652, Val Loss: 0.001742
Epoch [313/800], Train Loss: 0.001851, Val Loss: 0.001968
Epoch [314/800], Train Loss: 0.001682, Val Loss: 0.001573
Epoch [315/800], Train Loss: 0.002058, Val Loss: 0.003637
Epoch [316/800], Train Loss: 0.003054, Val Loss: 0.171021
Epoch [317/800], Train Loss: 0.002583, Val Loss: 0.005057
Epoch [318/800], Train Loss: 0.002359, Val Loss: 0.002461
Epoch [319/800], Train Loss: 0.002120, Val Loss: 0.002610
Epoch [320/800], Train Loss: 0.001948, Val Loss: 0.002293
Epoch [321/800], Train Loss: 0.001801, Val Loss: 0.002113
Epoch [322/800], Train Loss: 0.001815, Val Loss: 0.001712
Epoch [323/800], Train Loss: 0.001818, Val Loss: 0.002110
Epoch [324/800], Train Loss: 0.001837, Val Loss: 0.001664
Epoch [325/800], Train Loss: 0.001746, Val Loss: 0.002512
Epoch [326/800], Train Loss: 0.001949, Val Loss: 0.001948
Epoch [327/800], Train Loss: 0.001981, Val Loss: 0.001984
Epoch [328/800], Train Loss: 0.001931, Val Loss: 0.001645
Epoch [329/800], Train Loss: 0.001753, Val Loss: 0.002248
Epoch [330/800], Train Loss: 0.001780, Val Loss: 0.001674
Epoch [331/800], Train Loss: 0.001691, Val Loss: 0.001734
Epoch [332/800], Train Loss: 0.001729, Val Loss: 0.001786
Epoch [333/800], Train Loss: 0.001666, Val Loss: 0.001868
Epoch [334/800], Train Loss: 0.001834, Val Loss: 0.001970
Epoch [335/800], Train Loss: 0.001663, Val Loss: 0.001721
Epoch [336/800], Train Loss: 0.001576, Val Loss: 0.001609
Epoch [337/800], Train Loss: 0.001709, Val Loss: 0.001610
Epoch [338/800], Train Loss: 0.001823, Val Loss: 0.001620
Epoch [339/800], Train Loss: 0.001675, Val Loss: 0.002304
Epoch [340/800], Train Loss: 0.001710, Val Loss: 0.002011
Epoch [341/800], Train Loss: 0.001752, Val Loss: 0.001889
Epoch [342/800], Train Loss: 0.001747, Val Loss: 0.001752
Epoch [343/800], Train Loss: 0.001799, Val Loss: 0.002185
Epoch [344/800], Train Loss: 0.001977, Val Loss: 0.001831
Epoch [345/800], Train Loss: 0.001746, Val Loss: 0.001728
Epoch [346/800], Train Loss: 0.001653, Val Loss: 0.001665
Epoch [347/800], Train Loss: 0.001549, Val Loss: 0.001938
Epoch [348/800], Train Loss: 0.001591, Val Loss: 0.001652
Epoch [349/800], Train Loss: 0.001749, Val Loss: 0.001655
Epoch [350/800], Train Loss: 0.001879, Val Loss: 0.001902
Epoch [351/800], Train Loss: 0.001794, Val Loss: 0.002068
Epoch [352/800], Train Loss: 0.001995, Val Loss: 0.001982
Epoch [353/800], Train Loss: 0.001963, Val Loss: 0.001687
Epoch [354/800], Train Loss: 0.001852, Val Loss: 0.001987
Epoch [355/800], Train Loss: 0.001738, Val Loss: 0.002248
Epoch [356/800], Train Loss: 0.001796, Val Loss: 0.003099
Epoch [357/800], Train Loss: 0.001649, Val Loss: 0.001564
Epoch [358/800], Train Loss: 0.001601, Val Loss: 0.001900
Epoch [359/800], Train Loss: 0.001858, Val Loss: 0.001577
Epoch [360/800], Train Loss: 0.001645, Val Loss: 0.002512
Epoch [361/800], Train Loss: 0.001607, Val Loss: 0.001611
Epoch [362/800], Train Loss: 0.001593, Val Loss: 0.001669
Epoch [363/800], Train Loss: 0.001662, Val Loss: 0.005240
Epoch [364/800], Train Loss: 0.001635, Val Loss: 0.002285
Epoch [365/800], Train Loss: 0.001933, Val Loss: 0.001910
Epoch [366/800], Train Loss: 0.001839, Val Loss: 0.001683
Epoch [367/800], Train Loss: 0.001661, Val Loss: 0.001760
Epoch [368/800], Train Loss: 0.001594, Val Loss: 0.001626
Epoch [369/800], Train Loss: 0.001565, Val Loss: 0.001613
Epoch [370/800], Train Loss: 0.001694, Val Loss: 0.001747
Epoch [371/800], Train Loss: 0.001606, Val Loss: 0.002006
Epoch [372/800], Train Loss: 0.001758, Val Loss: 0.001625
Epoch [373/800], Train Loss: 0.001650, Val Loss: 0.001565
Epoch [374/800], Train Loss: 0.001751, Val Loss: 0.001596
Epoch [375/800], Train Loss: 0.001753, Val Loss: 0.002072
Epoch [376/800], Train Loss: 0.001693, Val Loss: 0.001825
Epoch [377/800], Train Loss: 0.001670, Val Loss: 0.001428
Epoch [378/800], Train Loss: 0.001835, Val Loss: 0.002363
Epoch [379/800], Train Loss: 0.001676, Val Loss: 0.001974
Epoch [380/800], Train Loss: 0.001652, Val Loss: 0.001941
Epoch [381/800], Train Loss: 0.002176, Val Loss: 0.002007
Epoch [382/800], Train Loss: 0.001942, Val Loss: 0.002276
Epoch [383/800], Train Loss: 0.001836, Val Loss: 0.002966
Epoch [384/800], Train Loss: 0.001525, Val Loss: 0.004186
Epoch [385/800], Train Loss: 0.001695, Val Loss: 0.001633
Epoch [386/800], Train Loss: 0.001515, Val Loss: 0.001725
Epoch [387/800], Train Loss: 0.001540, Val Loss: 0.001905
Epoch [388/800], Train Loss: 0.001635, Val Loss: 0.002909
Epoch [389/800], Train Loss: 0.001826, Val Loss: 0.002314
Epoch [390/800], Train Loss: 0.001554, Val Loss: 0.002047
Epoch [391/800], Train Loss: 0.001752, Val Loss: 0.001817
Epoch [392/800], Train Loss: 0.001677, Val Loss: 0.001568
Epoch [393/800], Train Loss: 0.001624, Val Loss: 0.002573
Epoch [394/800], Train Loss: 0.001642, Val Loss: 0.003368
Epoch [395/800], Train Loss: 0.001542, Val Loss: 0.001707
Epoch [396/800], Train Loss: 0.001648, Val Loss: 0.001771
Epoch [397/800], Train Loss: 0.001645, Val Loss: 0.001817
Epoch [398/800], Train Loss: 0.001705, Val Loss: 0.001476
Epoch [399/800], Train Loss: 0.001579, Val Loss: 0.001559
Epoch [400/800], Train Loss: 0.001491, Val Loss: 0.001569
Epoch [401/800], Train Loss: 0.001736, Val Loss: 0.001453
Epoch [402/800], Train Loss: 0.001637, Val Loss: 0.001801
Epoch [403/800], Train Loss: 0.001566, Val Loss: 0.002062
Epoch [404/800], Train Loss: 0.001690, Val Loss: 0.001759
Epoch [405/800], Train Loss: 0.001537, Val Loss: 0.001770
Epoch [406/800], Train Loss: 0.001493, Val Loss: 0.001752
Epoch [407/800], Train Loss: 0.001478, Val Loss: 0.001456
Epoch [408/800], Train Loss: 0.001608, Val Loss: 0.001564
Epoch [409/800], Train Loss: 0.001515, Val Loss: 0.001586
Epoch [410/800], Train Loss: 0.001517, Val Loss: 0.001585
Epoch [411/800], Train Loss: 0.001390, Val Loss: 0.001448
Epoch [412/800], Train Loss: 0.001553, Val Loss: 0.001494
Epoch [413/800], Train Loss: 0.001547, Val Loss: 0.001492
Epoch [414/800], Train Loss: 0.001454, Val Loss: 0.001458
Epoch [415/800], Train Loss: 0.001498, Val Loss: 0.001474
Epoch [416/800], Train Loss: 0.001558, Val Loss: 0.001601
Epoch [417/800], Train Loss: 0.001485, Val Loss: 0.001646
Epoch [418/800], Train Loss: 0.001551, Val Loss: 0.001456
Epoch [419/800], Train Loss: 0.001447, Val Loss: 0.001459
Epoch [420/800], Train Loss: 0.001491, Val Loss: 0.001914
Epoch [421/800], Train Loss: 0.001545, Val Loss: 0.001995
Epoch [422/800], Train Loss: 0.001528, Val Loss: 0.001944
Epoch [423/800], Train Loss: 0.001618, Val Loss: 0.002858
